frame_number,track_id,vehicle_class,x1,y1,x2,y2,centroid_x,centroid_y,confidence
196,379,car,846.8,170.1,883.38,203.2,865.09,186.65,0.5588
196,626,car,806.13,159.56,838.97,191.91,822.55,175.74,0.6417
196,107,car,821.43,499.14,885.41,582.18,853.42,540.66,0.3987
196,261,motorcycle,908.57,443.27,937.2,485.83,922.88,464.55,0.3786
196,533,car,796.5,433.41,851.03,502.14,823.76,467.78,0.5954
196,21,truck,1619.23,963.36,1748.52,1078.01,1683.87,1020.69,0.5655
196,679,motorcycle,1247.72,501.2,1268.75,536.05,1258.24,518.62,0.4867
196,689,motorcycle,652.18,396.49,685.15,449.22,668.67,422.86,0.3244
196,694,motorcycle,927.01,248.55,950.63,290.62,938.82,269.58,0.2785
196,430,motorcycle,878.52,315.98,900.47,350.86,889.49,333.42,0.3925
196,612,car,966.46,205.68,995.24,243.47,980.85,224.58,0.3064
197,11,car,0.0,909.75,91.71,1054.8,45.86,982.27,0.863
197,13,car,216.0,605.45,382.52,746.51,299.26,675.98,0.875
197,17,car,1363.05,650.19,1443.93,746.5,1403.49,698.35,0.7345
197,25,car,564.67,467.19,676.37,575.16,620.52,521.18,0.8652
197,30,car,548.68,373.85,638.81,448.73,593.75,411.29,0.8617
197,51,car,700.16,502.19,796.86,626.13,748.51,564.16,0.6121
197,129,car,632.68,301.05,699.83,354.35,666.25,327.7,0.8408
197,144,car,943.42,161.15,970.08,188.47,956.75,174.81,0.5334
197,201,car,870.41,141.7,899.35,168.6,884.88,155.15,0.5405
197,264,motorcycle,928.8,507.07,962.25,556.12,945.53,531.6,0.5366
197,118,car,694.41,414.94,791.92,499.22,743.17,457.08,0.8791
197,327,motorcycle,863.98,758.54,910.81,843.07,887.4,800.81,0.7078
197,181,car,754.64,199.43,795.69,238.78,775.17,219.11,0.7533
197,245,car,849.24,213.84,890.43,252.24,869.83,233.04,0.7844
197,284,car,799.61,228.54,848.19,275.79,823.9,252.17,0.5772
197,65,truck,756.24,274.9,821.66,354.11,788.95,314.51,0.8
197,26,truck,485.7,831.68,631.26,1021.47,558.48,926.58,0.7167
197,379,car,845.03,170.92,882.68,204.85,863.85,187.89,0.5191
197,626,car,805.4,161.13,838.08,193.01,821.74,177.07,0.64
197,107,car,818.74,502.15,885.14,589.09,851.94,545.62,0.3841
197,261,motorcycle,908.31,447.28,936.73,489.78,922.52,468.53,0.3333
197,533,car,794.63,437.23,850.29,507.51,822.46,472.37,0.6249
197,21,truck,1622.02,963.77,1752.18,1078.02,1687.1,1020.89,0.4888
197,679,motorcycle,1247.87,502.66,1268.56,536.95,1258.22,519.8,0.4524
197,689,motorcycle,650.34,403.75,680.58,452.02,665.46,427.89,0.3831
197,694,motorcycle,926.14,248.06,950.83,292.13,938.49,270.1,0.2668
197,430,motorcycle,875.92,317.32,899.62,354.78,887.77,336.05,0.4373
197,612,car,966.86,206.16,995.58,244.19,981.22,225.18,0.3714
198,11,car,0.0,920.13,79.76,1052.67,39.88,986.4,0.8482
198,13,car,208.16,610.46,377.12,753.91,292.64,682.18,0.8258
198,25,car,560.97,471.71,673.29,580.69,617.13,526.2,0.8361
198,30,car,545.5,376.42,636.34,451.87,590.92,414.15,0.8709
198,51,car,697.13,506.49,794.72,631.58,745.93,569.03,0.58
198,129,car,631.21,302.99,698.22,356.16,664.71,329.58,0.8579
198,144,car,943.14,161.54,970.06,189.13,956.6,175.33,0.5089
198,201,car,870.15,142.38,898.72,169.03,884.44,155.7,0.4684
198,264,motorcycle,928.53,511.94,961.74,560.9,945.14,536.42,0.5019
198,118,car,692.53,418.56,789.97,502.89,741.25,460.72,0.875
198,327,motorcycle,862.4,769.76,909.3,854.72,885.85,812.24,0.6279
198,181,car,753.33,200.08,794.9,239.97,774.12,220.02,0.7366
198,245,car,848.0,214.92,889.29,253.15,868.65,234.04,0.7854
198,284,car,798.69,229.82,847.11,276.79,822.9,253.31,0.6339
198,65,truck,755.25,276.15,821.32,355.95,788.29,316.05,0.7598
198,26,truck,482.3,842.1,622.41,1025.12,552.36,933.61,0.5855
198,379,car,844.03,171.97,881.47,205.38,862.75,188.67,0.5523
198,626,car,804.58,161.67,837.55,193.59,821.06,177.63,0.6329
198,261,motorcycle,908.14,453.52,935.44,494.71,921.79,474.11,0.4297
198,533,car,792.9,440.42,849.66,512.31,821.28,476.37,0.6711
198,21,car,1623.32,964.38,1754.13,1077.98,1688.72,1021.18,0.5034
198,679,motorcycle,1248.0,503.58,1268.52,537.49,1258.26,520.53,0.4547
198,689,motorcycle,649.12,413.85,676.08,456.73,662.6,435.29,0.3636
198,430,motorcycle,873.37,318.32,898.31,357.7,885.84,338.01,0.5318
198,612,car,967.06,206.5,995.68,244.7,981.37,225.6,0.3446
198,701,truck,1618.1,964.29,1760.06,1077.85,1689.08,1021.07,0.4712
198,548,motorcycle,1331.47,957.9,1381.95,1050.07,1356.71,1003.98,0.3823
199,11,car,0.0,930.82,69.42,1054.95,34.71,992.89,0.8686
199,13,car,200.97,616.44,371.59,761.65,286.28,689.05,0.8717
199,25,car,556.74,475.46,670.3,585.96,613.52,530.71,0.8476
199,30,car,541.86,379.02,633.87,455.36,587.86,417.19,0.8649
199,51,car,694.44,510.24,793.57,637.58,744.0,573.91,0.7217
199,129,car,628.94,304.64,696.18,358.06,662.56,331.35,0.8174
199,144,car,943.07,162.21,969.95,189.71,956.51,175.96,0.4714
199,201,car,869.87,143.29,897.81,169.32,883.84,156.3,0.4644
199,264,motorcycle,926.79,515.13,961.74,566.92,944.26,541.02,0.5081
199,118,car,689.82,421.5,787.7,506.43,738.76,463.97,0.8799
199,327,motorcycle,859.53,779.96,907.29,867.11,883.41,823.54,0.6672
199,181,car,752.03,201.29,793.8,241.37,772.91,221.33,0.7374
199,245,car,846.58,216.03,888.0,254.2,867.29,235.12,0.7618
199,284,car,797.87,231.13,846.94,278.58,822.41,254.85,0.6262
199,65,truck,754.25,280.0,819.63,358.86,786.94,319.43,0.7208
199,26,truck,472.13,852.93,620.75,1049.44,546.44,951.19,0.671
199,379,car,843.48,173.17,880.91,206.17,862.2,189.67,0.5767
199,626,car,803.81,162.25,836.99,194.17,820.4,178.21,0.6174
199,261,motorcycle,907.42,455.94,935.29,498.21,921.36,477.07,0.4363
199,533,car,791.24,443.81,848.55,516.51,819.9,480.16,0.6091
199,679,motorcycle,1248.91,504.48,1269.12,537.63,1259.02,521.06,0.3321
199,689,motorcycle,645.74,418.04,672.85,461.04,659.29,439.54,0.475
199,430,motorcycle,872.05,321.58,896.41,359.98,884.23,340.78,0.5321
199,612,car,966.59,207.65,995.26,245.97,980.92,226.81,0.3788
199,441,car,911.17,130.19,936.72,156.32,923.94,143.26,0.2905
199,107,car,815.15,510.78,882.37,598.87,848.76,554.83,0.6105
200,11,car,0.0,943.27,60.54,1063.59,30.27,1003.43,0.8167
200,13,car,192.93,622.18,365.66,769.5,279.29,695.84,0.8897
200,25,car,553.0,479.53,667.03,590.59,610.02,535.06,0.8674
200,30,car,539.04,381.42,631.78,458.31,585.41,419.86,0.8754
200,51,car,691.55,514.41,791.78,643.19,741.66,578.8,0.736
200,129,car,626.18,306.06,694.47,360.38,660.32,333.22,0.8192
200,144,car,942.72,162.42,970.2,190.61,956.46,176.51,0.4371
200,201,car,869.51,144.51,896.89,169.8,883.2,157.15,0.5517
200,264,motorcycle,925.25,518.83,961.26,572.49,943.25,545.66,0.5869
200,118,car,687.05,424.55,786.01,510.68,736.53,467.61,0.8645
200,327,motorcycle,858.46,793.24,906.16,880.31,882.31,836.77,0.5911
200,181,car,750.76,202.4,792.87,242.82,771.81,222.61,0.7163
200,245,car,845.56,216.91,887.34,255.25,866.45,236.08,0.7357
200,284,car,796.77,233.83,845.02,280.07,820.9,256.95,0.6924
200,65,truck,752.25,280.76,818.71,360.93,785.48,320.84,0.7551
200,26,truck,469.9,865.59,610.43,1050.63,540.16,958.11,0.5413
200,379,car,842.76,173.46,880.75,206.63,861.75,190.05,0.5652
200,626,car,802.56,162.7,836.28,194.91,819.42,178.8,0.6662
200,261,motorcycle,905.24,456.05,935.58,502.31,920.41,479.18,0.4414
200,533,car,790.63,447.48,847.21,519.02,818.92,483.25,0.6264
200,679,motorcycle,1249.69,506.02,1269.34,537.84,1259.52,521.93,0.3127
200,689,motorcycle,641.68,418.69,669.94,463.64,655.81,441.16,0.3911
200,430,motorcycle,870.61,324.24,894.38,361.74,882.49,342.99,0.571
200,612,car,966.51,209.24,994.92,247.05,980.72,228.15,0.4834
200,441,car,910.94,130.77,936.45,156.97,923.7,143.87,0.4636
200,107,car,813.23,514.47,882.92,606.42,848.08,560.45,0.533
200,21,car,1624.16,965.36,1754.91,1077.61,1689.53,1021.48,0.5093
201,13,car,185.72,628.03,359.63,776.54,272.67,702.29,0.8725
201,25,car,549.05,482.88,665.03,596.08,607.04,539.48,0.8356
201,30,car,535.36,383.39,629.51,461.49,582.43,422.44,0.8772
201,51,car,689.43,519.48,790.04,648.57,739.73,584.03,0.7547
201,129,car,624.64,308.16,692.51,362.12,658.58,335.14,0.8252
201,144,car,942.01,162.68,969.68,191.17,955.84,176.92,0.4281
201,201,car,868.68,145.21,896.08,170.27,882.38,157.74,0.5292
201,264,motorcycle,924.6,524.85,960.35,578.45,942.47,551.65,0.537
201,118,car,684.5,427.48,784.56,514.79,734.53,471.13,0.8835
201,327,motorcycle,856.33,802.78,905.39,892.89,880.86,847.83,0.6308
201,181,car,749.43,202.77,792.25,243.99,770.84,223.38,0.7346
201,245,car,843.72,217.28,886.54,256.37,865.13,236.83,0.7506
201,284,car,795.05,235.01,843.5,281.12,819.28,258.07,0.6749
201,65,truck,751.0,282.24,817.68,362.73,784.34,322.48,0.6857
201,26,truck,463.44,877.32,603.25,1061.1,533.34,969.21,0.6998
201,379,car,841.48,173.77,880.28,207.45,860.88,190.61,0.5041
201,626,car,801.16,162.94,835.94,195.96,818.55,179.45,0.5909
201,261,motorcycle,903.94,458.8,934.85,506.4,919.4,482.6,0.461
201,533,car,789.7,450.63,845.55,520.94,817.62,485.79,0.565
201,689,motorcycle,638.16,419.59,667.41,466.1,652.78,442.84,0.4352
201,430,motorcycle,868.72,326.3,892.61,363.71,880.66,345.01,0.5375
201,612,car,966.31,210.37,994.61,247.99,980.46,229.18,0.3719
201,441,car,910.81,131.37,936.1,157.47,923.45,144.42,0.4551
201,107,car,811.36,521.26,882.0,615.38,846.68,568.32,0.3655
201,713,truck,1618.38,965.71,1760.13,1077.76,1689.26,1021.73,0.4459
201,21,car,1623.7,965.84,1755.19,1077.6,1689.44,1021.72,0.5555
202,13,car,177.85,633.16,354.22,784.18,266.04,708.67,0.7053
202,25,car,544.72,487.22,661.59,601.52,603.15,544.37,0.8563
202,30,car,532.02,385.56,626.94,464.31,579.48,424.93,0.8719
202,51,car,686.43,523.66,788.48,654.42,737.46,589.04,0.6749
202,129,car,622.87,310.06,690.76,363.93,656.82,336.99,0.8306
202,144,car,941.72,163.4,969.41,191.9,955.56,177.65,0.4895
202,201,car,868.09,146.0,895.55,170.88,881.82,158.44,0.5349
202,264,motorcycle,923.91,529.58,960.02,583.85,941.96,556.72,0.6218
202,118,car,682.48,430.61,782.52,518.16,732.5,474.38,0.8839
202,327,motorcycle,852.55,814.39,902.94,906.53,877.74,860.46,0.6596
202,181,car,748.34,203.74,791.26,245.19,769.8,224.46,0.7223
202,245,car,843.33,218.27,886.28,257.35,864.8,237.81,0.7767
202,284,car,793.17,235.06,843.03,282.31,818.1,258.69,0.6704
202,65,truck,749.43,284.03,816.58,365.25,783.0,324.64,0.7167
202,26,truck,456.82,888.69,596.91,1072.21,526.87,980.45,0.6385
202,379,car,840.39,174.34,879.99,208.57,860.19,191.45,0.5109
202,626,car,800.08,163.23,835.61,196.78,817.84,180.01,0.6109
202,261,motorcycle,903.21,463.86,933.87,511.5,918.54,487.68,0.5487
202,533,car,788.09,453.91,844.83,525.21,816.46,489.56,0.4447
202,689,motorcycle,635.56,425.33,664.16,470.53,649.86,447.93,0.5235
202,430,motorcycle,866.99,327.6,891.69,365.94,879.34,346.77,0.5337
202,612,car,966.53,211.23,994.74,248.71,980.64,229.97,0.3913
202,441,car,910.86,131.79,936.04,157.92,923.45,144.86,0.3299
202,107,car,810.73,526.4,879.79,618.61,845.26,572.51,0.5289
202,718,motorcycle,667.49,372.55,694.6,412.86,681.04,392.71,0.34
203,13,car,170.14,639.57,348.01,792.12,259.08,715.84,0.7893
203,25,car,540.14,491.53,658.47,607.37,599.3,549.45,0.8374
203,30,car,528.78,388.39,624.29,467.57,576.54,427.98,0.8793
203,51,car,683.71,528.22,787.05,660.69,735.38,594.45,0.5897
203,129,car,619.8,311.41,689.31,366.75,654.55,339.08,0.848
203,144,car,941.1,164.03,969.18,192.89,955.14,178.46,0.5095
203,201,car,867.31,146.03,895.76,171.78,881.53,158.91,0.5137
203,264,motorcycle,923.51,536.32,959.6,590.73,941.55,563.53,0.6154
203,118,car,679.31,433.59,780.88,522.71,730.09,478.15,0.8809
203,327,motorcycle,848.96,825.67,900.54,919.72,874.75,872.69,0.6435
203,181,car,747.36,204.73,790.0,245.99,768.68,225.36,0.7136
203,245,car,842.84,219.06,886.25,258.55,864.54,238.81,0.7777
203,284,car,792.32,235.99,842.7,283.65,817.51,259.82,0.6418
203,65,truck,747.27,284.72,815.42,367.13,781.34,325.92,0.7596
203,26,truck,451.6,902.07,588.4,1079.73,520.0,990.9,0.5252
203,379,car,839.68,175.3,879.35,209.41,859.52,192.35,0.5059
203,626,car,799.05,163.46,835.45,197.74,817.25,180.6,0.6355
203,261,motorcycle,902.35,467.43,933.51,516.39,917.93,491.91,0.5664
203,533,car,785.88,456.86,843.16,528.9,814.52,492.88,0.5839
203,689,motorcycle,630.18,421.83,663.64,475.29,646.91,448.56,0.4794
203,430,motorcycle,866.29,330.63,890.72,368.16,878.51,349.4,0.4648
203,612,car,966.23,211.64,994.78,249.59,980.5,230.62,0.4716
203,441,car,910.97,132.99,935.49,158.49,923.23,145.74,0.3474
203,107,car,807.94,533.1,879.02,628.63,843.48,580.87,0.4266
203,722,car,910.47,103.53,944.85,125.56,927.66,114.54,0.3257
203,679,motorcycle,1248.77,509.08,1270.14,543.28,1259.45,526.18,0.347
203,21,car,1625.01,967.32,1756.42,1077.48,1690.71,1022.4,0.666
204,13,car,161.4,645.09,342.8,800.91,252.1,723.0,0.7354
204,25,car,535.81,495.97,655.04,612.67,595.42,554.32,0.8431
204,30,car,526.28,390.98,621.74,470.05,574.01,430.52,0.8841
204,51,car,680.56,533.16,785.06,667.17,732.81,600.16,0.4884
204,129,car,618.48,313.52,687.7,368.65,653.09,341.09,0.8421
204,144,car,941.15,164.6,968.96,193.17,955.05,178.89,0.4897
204,201,car,866.69,146.42,895.61,172.59,881.15,159.5,0.5927
204,264,motorcycle,922.19,541.28,959.12,597.23,940.65,569.25,0.6736
204,118,car,676.98,436.11,779.26,526.0,728.12,481.05,0.8908
204,327,motorcycle,847.01,838.64,899.59,933.76,873.3,886.2,0.7442
204,181,car,745.72,205.27,788.74,246.87,767.23,226.07,0.6848
204,245,car,841.74,219.81,885.99,259.96,863.86,239.89,0.755
204,284,car,790.97,235.84,842.76,285.01,816.87,260.42,0.5818
204,65,truck,745.75,285.75,814.5,368.83,780.12,327.29,0.7691
204,26,truck,448.57,916.64,577.38,1079.99,512.98,998.32,0.6488
204,379,car,839.26,175.6,879.3,210.06,859.28,192.83,0.505
204,626,car,798.05,163.72,834.95,198.45,816.5,181.08,0.5969
204,261,motorcycle,901.7,471.42,932.95,521.02,917.33,496.22,0.5697
204,533,car,783.79,460.11,842.44,534.25,813.11,497.18,0.6638
204,689,motorcycle,626.26,422.82,661.0,478.75,643.63,450.78,0.4146
204,430,motorcycle,863.62,330.46,889.85,370.65,876.74,350.55,0.5298
204,612,car,966.3,212.48,994.72,250.25,980.51,231.37,0.4133
204,441,car,910.79,133.39,935.3,159.0,923.05,146.2,0.3094
204,107,motorcycle,804.21,539.32,879.23,641.45,841.72,590.38,0.3062
204,722,car,911.14,103.29,945.29,125.21,928.21,114.25,0.3262
204,679,motorcycle,1248.88,510.46,1270.41,544.58,1259.65,527.52,0.3499
204,21,car,1624.78,967.93,1757.04,1077.5,1690.91,1022.72,0.6714
205,13,car,153.68,650.56,336.91,808.26,245.29,729.41,0.8028
205,17,car,1364.73,651.85,1449.48,753.43,1407.1,702.64,0.7536
205,25,car,531.94,500.83,651.62,617.96,591.78,559.4,0.8516
205,30,car,523.01,393.45,619.89,473.67,571.45,433.56,0.8817
205,51,car,677.81,537.91,783.08,673.05,730.45,605.48,0.6508
205,129,car,616.56,315.12,685.71,370.13,651.14,342.63,0.8458
205,144,car,941.48,165.89,968.61,193.66,955.05,179.77,0.5321
205,201,car,866.37,147.07,895.52,173.47,880.94,160.27,0.5945
205,264,motorcycle,921.25,547.25,958.19,603.39,939.72,575.32,0.5378
205,118,car,674.76,439.27,777.42,529.49,726.09,484.38,0.8638
205,327,motorcycle,845.19,853.01,897.9,947.54,871.54,900.27,0.7015
205,181,car,744.6,206.16,787.86,247.95,766.23,227.05,0.7562
205,245,car,841.53,220.81,885.88,261.02,863.71,240.91,0.7243
205,284,car,789.62,235.91,842.39,286.3,816.0,261.1,0.3952
205,65,truck,744.05,287.44,813.38,371.19,778.72,329.32,0.8013
205,26,car,444.39,930.33,567.8,1080.0,506.1,1005.16,0.5462
205,379,car,839.1,176.25,879.2,210.82,859.15,193.53,0.5783
205,626,car,797.22,164.2,834.41,199.14,815.81,181.67,0.5559
205,261,motorcycle,901.87,477.71,931.93,525.49,916.9,501.6,0.4726
205,533,car,782.41,464.25,841.02,538.4,811.72,501.32,0.5476
205,689,motorcycle,624.87,434.5,656.04,484.27,640.46,459.39,0.3381
205,430,motorcycle,862.52,335.75,887.12,373.16,874.82,354.46,0.474
205,612,car,966.44,213.17,995.08,251.33,980.76,232.25,0.3735
205,441,car,910.86,133.93,935.46,159.74,923.16,146.84,0.3719
205,107,car,803.72,544.62,876.56,644.11,840.14,594.36,0.2757
205,722,car,912.3,103.28,945.68,124.78,928.99,114.03,0.3246
205,679,motorcycle,1249.11,511.8,1272.05,548.17,1260.58,529.99,0.3838
205,21,car,1624.78,968.54,1758.12,1077.94,1691.45,1023.24,0.6459
206,13,car,145.49,657.1,330.44,816.47,237.96,736.78,0.7522
206,17,car,1364.78,652.19,1450.15,754.88,1407.46,703.53,0.7715
206,25,car,526.38,505.37,648.08,624.6,587.23,564.98,0.8316
206,30,car,519.02,396.06,616.57,476.76,567.8,436.41,0.8831
206,51,car,674.31,542.39,781.14,679.67,727.72,611.03,0.6491
206,129,car,613.22,316.5,682.98,371.88,648.1,344.19,0.8626
206,144,car,941.35,166.9,968.09,194.15,954.72,180.53,0.5699
206,201,car,865.74,147.92,895.24,174.63,880.49,161.27,0.5818
206,264,motorcycle,920.57,552.24,957.81,609.25,939.19,580.75,0.5554
206,118,car,672.44,442.97,775.83,533.88,724.14,488.42,0.8814
206,327,motorcycle,843.05,865.21,897.7,962.66,870.38,913.94,0.6346
206,181,car,743.27,206.95,787.41,249.68,765.34,228.31,0.7593
206,245,car,840.95,221.78,885.85,262.52,863.4,242.15,0.6896
206,284,car,788.42,236.09,842.05,287.64,815.23,261.87,0.5414
206,65,truck,742.64,289.47,812.07,373.17,777.36,331.32,0.8067
206,26,car,439.93,945.4,555.47,1080.0,497.7,1012.7,0.4472
206,379,car,839.19,177.23,879.18,211.76,859.19,194.49,0.6972
206,626,car,796.96,165.57,833.59,199.85,815.27,182.71,0.5582
206,261,motorcycle,901.94,484.65,930.93,530.7,916.44,507.68,0.623
206,533,car,780.7,468.1,839.4,542.36,810.05,505.23,0.6657
206,689,motorcycle,621.78,442.3,651.43,489.59,636.6,465.94,0.4364
206,430,motorcycle,861.28,339.87,885.09,375.82,873.18,357.84,0.4872
206,612,car,966.13,213.72,995.04,252.33,980.58,233.02,0.4099
206,441,car,910.68,134.31,935.62,160.64,923.15,147.48,0.381
206,107,car,803.61,550.6,873.47,645.74,838.54,598.17,0.5781
206,722,car,912.16,103.14,945.85,124.94,929.0,114.04,0.2513
206,679,motorcycle,1249.53,511.91,1273.36,549.82,1261.44,530.86,0.2555
206,21,car,1625.03,969.37,1758.92,1078.26,1691.98,1023.82,0.6542
206,736,motorcycle,657.86,384.08,683.56,424.58,670.71,404.33,0.4895
206,603,car,858.66,271.73,893.14,315.68,875.9,293.7,0.4236
207,13,car,136.49,663.47,324.23,825.51,230.36,744.49,0.7852
207,17,car,1364.91,652.54,1450.59,756.02,1407.75,704.28,0.7715
207,25,car,521.15,509.36,644.7,630.61,582.92,569.99,0.8421
207,30,car,515.47,398.59,614.22,480.27,564.84,439.43,0.8868
207,51,car,670.29,547.03,778.52,686.04,724.41,616.54,0.7873
207,129,car,611.02,318.15,681.15,373.83,646.09,345.99,0.8579
207,144,car,941.01,167.48,967.78,194.64,954.39,181.06,0.6144
207,201,car,865.29,148.68,894.84,175.45,880.06,162.06,0.5756
207,264,motorcycle,919.38,558.37,957.3,617.0,938.34,587.68,0.5982
207,118,car,669.24,446.4,773.89,538.51,721.57,492.46,0.879
207,327,motorcycle,840.65,880.68,895.17,977.72,867.91,929.2,0.692
207,181,car,741.94,207.91,786.51,251.12,764.22,229.51,0.774
207,245,car,840.04,222.65,885.2,263.6,862.62,243.12,0.7109
207,284,car,788.26,237.52,841.11,288.47,814.68,263.0,0.6143
207,65,truck,741.39,291.54,810.83,375.11,776.11,333.32,0.8126
207,26,car,435.85,959.45,544.51,1080.0,490.18,1019.72,0.5662
207,379,car,837.91,177.65,878.54,212.75,858.23,195.2,0.7117
207,626,car,795.67,166.03,832.9,200.86,814.28,183.44,0.6136
207,261,motorcycle,901.24,489.7,930.13,535.59,915.69,512.64,0.562
207,533,car,778.71,471.15,838.98,547.64,808.85,509.4,0.6507
207,689,motorcycle,619.55,448.37,647.95,493.11,633.75,470.74,0.4056
207,430,motorcycle,859.51,343.05,883.38,378.82,871.44,360.94,0.5391
207,612,car,965.9,214.36,994.83,253.16,980.36,233.76,0.473
207,441,car,910.07,134.63,935.39,161.58,922.73,148.11,0.2641
207,107,car,802.85,556.45,871.82,650.02,837.33,603.24,0.6966
207,679,motorcycle,1249.39,513.62,1273.79,552.62,1261.59,533.12,0.3468
207,21,car,1625.09,969.89,1759.74,1078.51,1692.41,1024.2,0.6945
207,603,car,858.5,273.44,892.91,316.66,875.71,295.05,0.5008
208,13,car,127.4,669.96,317.67,834.42,222.53,752.19,0.8145
208,17,car,1365.64,653.36,1450.91,756.4,1408.27,704.88,0.7471
208,25,car,516.85,513.12,642.11,636.2,579.48,574.66,0.8154
208,30,car,511.65,401.02,612.18,484.28,561.91,442.65,0.8632
208,51,car,666.63,551.46,776.59,692.68,721.61,622.07,0.5649
208,129,car,608.71,320.12,679.12,375.91,643.91,348.01,0.8748
208,144,car,940.58,167.98,967.74,195.37,954.16,181.67,0.6579
208,201,car,865.1,149.67,893.94,175.67,879.52,162.67,0.6534
208,264,motorcycle,917.74,563.01,956.71,623.72,937.23,593.36,0.6693
208,118,car,667.02,449.86,771.73,541.92,719.38,495.89,0.8671
208,327,motorcycle,839.38,897.33,892.69,992.59,866.03,944.96,0.4245
208,181,car,741.17,209.43,785.3,252.22,763.24,230.83,0.7663
208,245,car,838.85,224.25,884.04,265.05,861.45,244.65,0.7136
208,284,car,788.16,240.08,839.86,289.93,814.01,265.0,0.5321
208,65,truck,740.24,293.98,809.91,377.65,775.08,335.81,0.8068
208,26,car,432.64,974.65,534.0,1079.85,483.32,1027.25,0.7061
208,379,car,837.35,178.36,877.98,213.48,857.67,195.92,0.6334
208,626,car,794.65,166.91,831.98,201.82,813.32,184.36,0.5713
208,261,motorcycle,900.24,493.88,929.76,540.88,915.0,517.38,0.5331
208,533,car,777.39,474.14,837.78,550.93,807.58,512.54,0.4799
208,689,motorcycle,615.52,452.6,643.53,496.33,629.52,474.46,0.4448
208,430,motorcycle,857.41,345.77,881.27,381.06,869.34,363.41,0.4456
208,612,car,966.09,215.47,994.73,253.93,980.41,234.7,0.4337
208,441,car,909.38,134.86,935.23,162.53,922.3,148.7,0.3001
208,107,car,801.4,562.59,871.19,656.98,836.29,609.79,0.5434
208,679,motorcycle,1249.54,514.82,1274.25,554.44,1261.9,534.63,0.3388
208,21,car,1625.06,970.65,1759.9,1078.67,1692.48,1024.66,0.6322
208,603,car,857.52,274.46,892.52,318.12,875.02,296.29,0.4227
209,13,car,118.36,675.94,312.08,843.61,215.22,759.77,0.8612
209,17,car,1366.86,653.69,1450.13,754.34,1408.5,704.01,0.7452
209,25,car,512.76,518.77,638.26,642.05,575.51,580.41,0.8387
209,30,car,508.05,404.04,609.51,488.1,558.78,446.07,0.8641
209,51,car,663.76,556.61,774.46,699.1,719.11,627.86,0.6142
209,129,car,606.73,322.14,677.4,378.12,642.06,350.13,0.8752
209,144,car,940.0,168.38,967.76,196.21,953.88,182.29,0.6946
209,201,car,864.55,150.07,893.75,176.39,879.15,163.23,0.7061
209,264,motorcycle,918.77,573.03,955.28,630.09,937.03,601.56,0.6125
209,118,car,663.62,452.9,770.04,546.54,716.83,499.72,0.8584
209,181,car,739.78,210.56,784.03,253.39,761.9,231.97,0.7352
209,245,car,838.95,225.09,884.33,266.2,861.64,245.64,0.6942
209,284,car,787.69,241.93,838.75,291.09,813.22,266.51,0.5128
209,65,truck,738.98,295.41,809.29,379.71,774.13,337.56,0.7831
209,26,car,429.54,990.06,523.4,1080.0,476.47,1035.03,0.8132
209,379,car,837.85,179.39,877.88,214.01,857.87,196.7,0.5783
209,626,car,794.01,167.98,831.11,202.69,812.56,185.34,0.4662
209,261,motorcycle,900.13,499.92,928.79,545.29,914.46,522.61,0.523
209,533,car,776.93,477.98,835.9,552.59,806.41,515.28,0.5846
209,689,motorcycle,611.62,455.47,639.18,497.82,625.4,476.64,0.4298
209,430,motorcycle,854.92,346.32,880.08,383.31,867.5,364.82,0.6087
209,612,car,966.34,216.63,994.84,254.99,980.59,235.81,0.4306
209,441,car,908.76,135.23,935.14,163.56,921.95,149.39,0.2519
209,107,car,800.21,568.24,870.19,662.23,835.2,615.23,0.4839
209,679,motorcycle,1250.72,516.69,1274.3,554.25,1262.51,535.47,0.3555
209,21,car,1624.95,971.09,1760.01,1078.71,1692.48,1024.9,0.5397
209,603,car,857.6,275.78,892.75,319.24,875.17,297.51,0.4278
209,757,truck,664.52,556.2,774.63,697.98,719.58,627.09,0.4122
209,758,motorcycle,648.34,395.35,677.13,434.6,662.73,414.97,0.4754
209,761,motorcycle,921.23,268.59,941.95,313.82,931.59,291.2,0.3992
210,13,car,109.81,682.71,305.34,852.03,207.57,767.37,0.8483
210,25,car,507.28,523.52,634.46,648.5,570.87,586.01,0.855
210,30,car,504.74,406.69,606.48,490.95,555.61,448.82,0.8432
210,51,car,660.21,561.84,771.77,705.78,715.99,633.81,0.5992
210,129,car,604.71,325.21,674.94,380.61,639.82,352.91,0.8514
210,144,car,939.39,168.79,967.81,197.18,953.6,182.98,0.7222
210,201,car,863.88,150.39,893.66,177.35,878.77,163.87,0.7315
210,264,motorcycle,917.16,578.01,955.06,637.59,936.11,607.8,0.7157
210,118,car,660.94,456.22,768.07,550.56,714.51,503.39,0.848
210,181,car,738.17,211.48,782.91,254.8,760.54,233.14,0.7028
210,245,car,838.16,225.98,883.81,267.41,860.99,246.7,0.7093
210,284,car,787.1,244.28,837.52,292.63,812.31,268.46,0.6329
210,65,truck,736.73,295.08,808.96,381.77,772.85,338.43,0.7782
210,26,car,427.02,1005.31,512.26,1080.0,469.64,1042.66,0.6942
210,379,car,837.1,180.22,877.31,215.01,857.2,197.61,0.6243
210,626,car,793.24,169.19,829.89,203.38,811.56,186.28,0.4437
